model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,naps,picp,pinaw,cwc,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time,train_checkpoint_path,test_checkpoint_path
DLinear,filtered_Turbine_Data_Penmanshiel_07_2022-01-01_-_2023-01-01.csv,meta,0.25528982,0.32991284,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-27 19-55-52,2021,long_term_forecast,0,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-27 19-55-52,,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth
DLinear,filtered_Turbine_Data_Penmanshiel_08_2022-01-01_-_2023-01-01.csv,meta,0.30321336,0.37509188,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-27 19-55-52,2021,long_term_forecast,0,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-27 19-55-52,,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth
DLinear,filtered_Turbine_Data_Penmanshiel_09_2022-01-01_-_2023-01-01.csv,meta,0.2941019,0.36059296,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-27 19-55-52,2021,long_term_forecast,0,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-27 19-55-52,,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth
DLinear,filtered_Turbine_Data_Penmanshiel_10_2022-01-01_-_2023-01-01.csv,meta,0.28928998,0.36261374,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-27 19-55-52,2021,long_term_forecast,0,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-27 19-55-52,,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth
DLinear,filtered_Turbine_Data_Penmanshiel_11_2022-01-01_-_2023-01-01.csv,meta,0.16743374,0.25581786,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-27 19-55-52,2021,long_term_forecast,0,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-27 19-55-52,,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth
DLinear,filtered_Turbine_Data_Penmanshiel_12_2022-01-01_-_2023-01-01.csv,meta,0.31365705,0.38431045,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-27 19-55-52,2021,long_term_forecast,0,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-27 19-55-52,,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth
DLinear,filtered_Turbine_Data_Penmanshiel_13_2022-01-01_-_2023-01-01.csv,meta,0.30463335,0.36945602,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-27 19-55-52,2021,long_term_forecast,0,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-27 19-55-52,,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth
DLinear,filtered_Turbine_Data_Penmanshiel_14_2022-01-01_-_2023-01-01.csv,meta,0.32294363,0.38837233,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-27 19-55-52,2021,long_term_forecast,0,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-27 19-55-52,,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth
DLinear,filtered_Turbine_Data_Penmanshiel_15_2022-01-01_-_2023-01-01.csv,meta,0.28936476,0.36276376,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-27 19-55-52,2021,long_term_forecast,0,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-27 19-55-52,,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth

DLinear,filtered_Turbine_Data_Penmanshiel_01_2022-01-01_-_2023-01-01.csv,finetune,0.26663813,0.36262015,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-10-03,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-10-03,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_02_2022-01-01_-_2023-01-01.csv,finetune,0.2959958,0.37753358,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-10-33,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-10-33,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_04_2022-01-01_-_2023-01-01.csv,finetune,0.28541455,0.3722132,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-11-01,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-11-01,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_05_2022-01-01_-_2023-01-01.csv,finetune,0.3099238,0.3690153,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-11-29,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,20,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-11-29,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_06_2022-01-01_-_2023-01-01.csv,finetune,0.31591007,0.37643656,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-12-01,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-12-01,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_07_2022-01-01_-_2023-01-01.csv,finetune,0.254564,0.33650923,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-12-29,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-12-29,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_08_2022-01-01_-_2023-01-01.csv,finetune,0.30186427,0.38100585,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-12-58,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-12-58,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_09_2022-01-01_-_2023-01-01.csv,finetune,0.2933376,0.3698913,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-13-25,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-13-25,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_10_2022-01-01_-_2023-01-01.csv,finetune,0.2887795,0.36948997,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-13-53,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-13-53,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_11_2022-01-01_-_2023-01-01.csv,finetune,0.16868554,0.26151657,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-14-22,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-14-22,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_12_2022-01-01_-_2023-01-01.csv,finetune,0.3184077,0.37855265,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-14-50,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-14-50,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_13_2022-01-01_-_2023-01-01.csv,finetune,0.30404532,0.37476948,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-15-18,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-15-18,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_14_2022-01-01_-_2023-01-01.csv,finetune,0.32232425,0.39246744,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-15-47,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-15-47,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,
DLinear,filtered_Turbine_Data_Penmanshiel_15_2022-01-01_-_2023-01-01.csv,finetune,0.29036993,0.35802925,,,,,,,,,,long_term_forecast_Power (kW)_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-28 17-16-15,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-28 17-16-15,save/maml_Penmanshiel_5_way_5_shot_2025_11_27_17_16_57/min-vl.pth,

PatchTST,filtered_Turbine_Data_Penmanshiel_01_2022-01-01_-_2023-01-01.csv,,0.29036233,0.37993807,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-30 16-59-39,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-30 16-59-39,,
PatchTST,filtered_Turbine_Data_Penmanshiel_02_2022-01-01_-_2023-01-01.csv,,0.32614946,0.39206454,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-30 17-26-49,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,17,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-30 17-26-49,,
PatchTST,filtered_Turbine_Data_Penmanshiel_04_2022-01-01_-_2023-01-01.csv,,0.308478,0.3865128,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-30 17-53-57,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-30 17-53-57,,
PatchTST,filtered_Turbine_Data_Penmanshiel_05_2022-01-01_-_2023-01-01.csv,,0.32991078,0.39459792,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-30 18-22-39,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,23,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-30 18-22-39,,
PatchTST,filtered_Turbine_Data_Penmanshiel_06_2022-01-01_-_2023-01-01.csv,,0.34325895,0.39735544,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-30 18-59-16,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-30 18-59-16,,
